Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1977","1977","LCU","5190","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1978","1978","LCU","5700","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1979","1979","LCU","10090","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1980","1980","LCU","11590","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1981","1981","LCU","11920","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1982","1982","LCU","15240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1983","1983","LCU","13050","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1984","1984","LCU","13800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1985","1985","LCU","9850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1986","1986","LCU","12800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1987","1987","LCU","22050","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1988","1988","LCU","17300","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1989","1989","LCU","26600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","723","Spices, nes","1990","1990","LCU","33100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1966","1966","LCU","458","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1967","1967","LCU","510","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1968","1968","LCU","526","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1969","1969","LCU","550","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1970","1970","LCU","752","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1971","1971","LCU","724","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1972","1972","LCU","855","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1973","1973","LCU","1070","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1974","1974","LCU","1010","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1975","1975","LCU","1060","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1976","1976","LCU","1268","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1977","1977","LCU","1268","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1978","1978","LCU","1902","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1979","1979","LCU","2020","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1980","1980","LCU","2669","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1981","1981","LCU","2390","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1982","1982","LCU","3580","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1983","1983","LCU","2510","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1984","1984","LCU","2440","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1985","1985","LCU","2000","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1986","1986","LCU","1850","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1987","1987","LCU","3410","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1988","1988","LCU","2730","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1989","1989","LCU","2440","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","373","Spinach","1990","1990","LCU","3060","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1966","1966","LCU","54","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1967","1967","LCU","54","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1968","1968","LCU","54","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1969","1969","LCU","344","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1970","1970","LCU","344","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1971","1971","LCU","334","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1972","1972","LCU","361","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1973","1973","LCU","493","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1974","1974","LCU","651","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1975","1975","LCU","618","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1976","1976","LCU","648","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1977","1977","LCU","642","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1978","1978","LCU","671","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1979","1979","LCU","772","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1980","1980","LCU","895","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1981","1981","LCU","1007","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1982","1982","LCU","1355","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1983","1983","LCU","1287","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1984","1984","LCU","1379","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1985","1985","LCU","1219","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1986","1986","LCU","1419","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1987","1987","LCU","1978","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1988","1988","LCU","1791","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1989","1989","LCU","2348","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","157","Sugar beet","1990","1990","LCU","2161","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1966","1966","LCU","51","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1967","1967","LCU","53","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1968","1968","LCU","55","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1969","1969","LCU","57","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1970","1970","LCU","59","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1971","1971","LCU","61","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1972","1972","LCU","71","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1973","1973","LCU","73","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1974","1974","LCU","79","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1975","1975","LCU","78","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1976","1976","LCU","78","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1977","1977","LCU","77","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1978","1978","LCU","78","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1979","1979","LCU","91","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1980","1980","LCU","100","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1981","1981","LCU","108","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1982","1982","LCU","50","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1983","1983","LCU","53","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1984","1984","LCU","61","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1985","1985","LCU","67","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1986","1986","LCU","74","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1987","1987","LCU","78","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1988","1988","LCU","104","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1989","1989","LCU","131","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","156","Sugar cane","1990","1990","LCU","135.2","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1966","1966","LCU","372","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1967","1967","LCU","384","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1968","1968","LCU","396","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1969","1969","LCU","410","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1970","1970","LCU","424","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1971","1971","LCU","437","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1972","1972","LCU","451","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1973","1973","LCU","465","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1974","1974","LCU","481","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1975","1975","LCU","496","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1976","1976","LCU","500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1977","1977","LCU","500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1978","1978","LCU","520","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1979","1979","LCU","630","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1980","1980","LCU","670","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1981","1981","LCU","710","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1982","1982","LCU","730","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1983","1983","LCU","730","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1984","1984","LCU","750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1985","1985","LCU","800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1986","1986","LCU","830","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1987","1987","LCU","866","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1988","1988","LCU","986","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1989","1989","LCU","1000","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","267","Sunflower seed","1990","1990","LCU","1100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1966","1966","LCU","437","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1967","1967","LCU","474","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1968","1968","LCU","489","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1969","1969","LCU","515","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1970","1970","LCU","559","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1971","1971","LCU","580","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1972","1972","LCU","614","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1973","1973","LCU","729","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1974","1974","LCU","827","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1975","1975","LCU","819","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1976","1976","LCU","940","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1977","1977","LCU","662","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1978","1978","LCU","974","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1979","1979","LCU","1154","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1980","1980","LCU","1083","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1981","1981","LCU","1340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1982","1982","LCU","1150","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1983","1983","LCU","970","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1984","1984","LCU","1060","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1985","1985","LCU","720","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1986","1986","LCU","980","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1987","1987","LCU","1750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1988","1988","LCU","1360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1989","1989","LCU","2120","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1990","1990","LCU","1730","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1969","1969","LCU","330","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1970","1970","LCU","340","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1971","1971","LCU","350","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1972","1972","LCU","360","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1973","1973","LCU","380","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1974","1974","LCU","390","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1975","1975","LCU","430","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1976","1976","LCU","450","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1977","1977","LCU","460","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1978","1978","LCU","475","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1979","1979","LCU","460","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1980","1980","LCU","450","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","1981","1981","LCU","520","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1969","1969","LCU","198","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1970","1970","LCU","200","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1971","1971","LCU","220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1972","1972","LCU","220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1973","1973","LCU","220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1974","1974","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1975","1975","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1976","1976","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1977","1977","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1978","1978","LCU","260","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1979","1979","LCU","320","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1980","1980","LCU","340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1981","1981","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1982","1982","LCU","180","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1983","1983","LCU","180","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1984","1984","LCU","180","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1985","1985","LCU","190","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1986","1986","LCU","200","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1987","1987","LCU","200","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1988","1988","LCU","210","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1989","1989","LCU","220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1990","1990","LCU","230","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1966","1966","LCU","1920","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1967","1967","LCU","4162","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1968","1968","LCU","4232","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1969","1969","LCU","4312","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1970","1970","LCU","4392","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1971","1971","LCU","4493","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1972","1972","LCU","4554","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1973","1973","LCU","4674","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1974","1974","LCU","4866","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1975","1975","LCU","5116","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1976","1976","LCU","5188","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1977","1977","LCU","5200","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1978","1978","LCU","5274","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1979","1979","LCU","6080","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1980","1980","LCU","6316","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1981","1981","LCU","6478","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1982","1982","LCU","3548","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1983","1983","LCU","3346","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1984","1984","LCU","3050","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1985","1985","LCU","4142","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1986","1986","LCU","3416","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1987","1987","LCU","5454","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1988","1988","LCU","7822","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1989","1989","LCU","6478","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","667","Tea","1990","1990","LCU","6364","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1966","1966","LCU","1100","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1967","1967","LCU","2114","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1968","1968","LCU","2200","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1969","1969","LCU","2300","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1970","1970","LCU","2400","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1971","1971","LCU","2500","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1972","1972","LCU","2600","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1973","1973","LCU","2760","","Official data"
