"LandNode1","LandNode2","LandNode3","LandLeaf","year.fillout","allocation","AgProductionTechnology","AgSupplySector","AgSupplySubsector","calOutputValue","harvests.per.year","Root.logit.exponent","LandNode1.logit.exponent","LandNode2.logit.exponent","LandNode3.logit.exponent","UnmanagedLandLeaf","unManagedLandValue","region","subregion","LandAllocatorRoot","share.weight.year","subs.share.weight","tech.share.weight"
"AgroForestLand_Arizona","CropLand_Arizona","C_B_Arizona","C_B_Arizona_Irrigated",2010,0.569366465776383,"C_B_Arizona_Irrigated","C_B","C_B_Arizona",28.81688375,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","C_B_Arizona","C_B_Arizona_Rainfed",2010,0,"C_B_Arizona_Rainfed","C_B","C_B_Arizona",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arizona","CropLand_Arizona","GRN_Arizona","GRN_Arizona_Irrigated",2010,295.111913313993,"GRN_Arizona_Irrigated","GRN","GRN_Arizona",1997.644307092,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","GRN_Arizona","GRN_Arizona_Rainfed",2010,1.29231059691228,"GRN_Arizona_Rainfed","GRN","GRN_Arizona",1.627068432,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","OSD_Arizona","OSD_Arizona_Irrigated",2010,0.0149310125430406,"OSD_Arizona_Irrigated","OSD","OSD_Arizona",0.039471464,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","OSD_Arizona","OSD_Arizona_Rainfed",2010,0,"OSD_Arizona_Rainfed","OSD","OSD_Arizona",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arizona","CropLand_Arizona","Other_Arizona","Other_Arizona_Irrigated",2010,0.0480162853639636,"Other_Arizona_Irrigated","Other","Other_Arizona",0.162729947,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","Other_Arizona","Other_Arizona_Rainfed",2010,0,"Other_Arizona_Rainfed","Other","Other_Arizona",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arizona","CropLand_Arizona","PFB_Arizona","PFB_Arizona_Irrigated",2010,62.5393109931337,"PFB_Arizona_Irrigated","PFB","PFB_Arizona",115.0084887,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","PFB_Arizona","PFB_Arizona_Rainfed",2010,1.67766378191451,"PFB_Arizona_Rainfed","PFB","PFB_Arizona",1.062122798,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","V_F_Arizona","V_F_Arizona_Irrigated",2010,6.8855706876848,"V_F_Arizona_Irrigated","V_F","V_F_Arizona",188.186251274,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arizona","CropLand_Arizona","V_F_Arizona","V_F_Arizona_Rainfed",2010,13.9583463976174,"V_F_Arizona_Rainfed","V_F","V_F_Arizona",69.398567826,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","C_B_Arkansas","C_B_Arkansas_Irrigated",2010,0,"C_B_Arkansas_Irrigated","C_B","C_B_Arkansas",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arkansas","CropLand_Arkansas","C_B_Arkansas","C_B_Arkansas_Rainfed",2010,0.0312193167699374,"C_B_Arkansas_Rainfed","C_B","C_B_Arkansas",5.552212191,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","GRN_Arkansas","GRN_Arkansas_Irrigated",2010,1234.43896727193,"GRN_Arkansas_Irrigated","GRN","GRN_Arkansas",15204.341300627,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","GRN_Arkansas","GRN_Arkansas_Rainfed",2010,195.24641991466,"GRN_Arkansas_Rainfed","GRN","GRN_Arkansas",1900.141324673,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","OSD_Arkansas","OSD_Arkansas_Irrigated",2010,0.000104403993457327,"OSD_Arkansas_Irrigated","OSD","OSD_Arkansas",0.000385783,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","OSD_Arkansas","OSD_Arkansas_Rainfed",2010,850.746405265157,"OSD_Arkansas_Rainfed","OSD","OSD_Arkansas",3927.853466109,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","Other_Arkansas","Other_Arkansas_Irrigated",2010,0.012304658575046,"Other_Arkansas_Irrigated","Other","Other_Arkansas",0.054262124,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","Other_Arkansas","Other_Arkansas_Rainfed",2010,0.00540151468823808,"Other_Arkansas_Rainfed","Other","Other_Arkansas",0.018413037,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","PFB_Arkansas","PFB_Arkansas_Irrigated",2010,137.343668794658,"PFB_Arkansas_Irrigated","PFB","PFB_Arkansas",535.629608,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","PFB_Arkansas","PFB_Arkansas_Rainfed",2010,18.3713395006762,"PFB_Arkansas_Rainfed","PFB","PFB_Arkansas",76.15696397,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","V_F_Arkansas","V_F_Arkansas_Irrigated",2010,9.33367058875618,"V_F_Arkansas_Irrigated","V_F","V_F_Arkansas",637.859991395,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Arkansas","CropLand_Arkansas","V_F_Arkansas","V_F_Arkansas_Rainfed",2010,37.5185493658615,"V_F_Arkansas_Rainfed","V_F","V_F_Arkansas",1737.188733031,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","C_B_California","C_B_California_Irrigated",2010,45.5031631106164,"C_B_California_Irrigated","C_B","C_B_California",3622.983533212,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","C_B_California","C_B_California_Rainfed",2010,5.51151050382748,"C_B_California_Rainfed","C_B","C_B_California",197.8608136,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","GRN_California","GRN_California_Irrigated",2010,2209.99521262511,"GRN_California_Irrigated","GRN","GRN_California",25299.67160352,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","GRN_California","GRN_California_Rainfed",2010,127.424119857258,"GRN_California_Rainfed","GRN","GRN_California",867.99095227,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","OSD_California","OSD_California_Irrigated",2010,19.8730620971171,"OSD_California_Irrigated","OSD","OSD_California",65.105523925,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","OSD_California","OSD_California_Rainfed",2010,5.63830851642252,"OSD_California_Rainfed","OSD","OSD_California",21.117128302,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","Other_California","Other_California_Irrigated",2010,0.266173465789566,"Other_California_Irrigated","Other","Other_California",1.169796043,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","Other_California","Other_California_Rainfed",2010,1.48615575422171e-05,"Other_California_Rainfed","Other","Other_California",1.52e-05,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","PFB_California","PFB_California_Irrigated",2010,409.054642497267,"PFB_California_Irrigated","PFB","PFB_California",1668.555806,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","PFB_California","PFB_California_Rainfed",2010,5.6011783407716,"PFB_California_Rainfed","PFB","PFB_California",8.793633247,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","V_F_California","V_F_California_Irrigated",2010,117.140212677533,"V_F_California_Irrigated","V_F","V_F_California",6338.165468201,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_California","CropLand_California","V_F_California","V_F_California_Rainfed",2010,32.7733537446841,"V_F_California_Rainfed","V_F","V_F_California",631.1093076,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","C_B_Colorado","C_B_Colorado_Irrigated",2010,3.589826238,"C_B_Colorado_Irrigated","C_B","C_B_Colorado",219.3873761,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","C_B_Colorado","C_B_Colorado_Rainfed",2010,4.382407767,"C_B_Colorado_Rainfed","C_B","C_B_Colorado",127.9651723,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","GRN_Colorado","GRN_Colorado_Irrigated",2010,742.054773658,"GRN_Colorado_Irrigated","GRN","GRN_Colorado",5247.93039255,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","GRN_Colorado","GRN_Colorado_Rainfed",2010,500.301717181,"GRN_Colorado_Rainfed","GRN","GRN_Colorado",705.012886148,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","OSD_Colorado","OSD_Colorado_Irrigated",2010,3.707220431,"OSD_Colorado_Irrigated","OSD","OSD_Colorado",7.397079178,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","OSD_Colorado","OSD_Colorado_Rainfed",2010,22.593340763,"OSD_Colorado_Rainfed","OSD","OSD_Colorado",19.665266313,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","Other_Colorado","Other_Colorado_Irrigated",2010,0,"Other_Colorado_Irrigated","Other","Other_Colorado",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","CropLand_Colorado","Other_Colorado","Other_Colorado_Rainfed",2010,0,"Other_Colorado_Rainfed","Other","Other_Colorado",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","CropLand_Colorado","PFB_Colorado","PFB_Colorado_Irrigated",2010,0,"PFB_Colorado_Irrigated","PFB","PFB_Colorado",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","CropLand_Colorado","PFB_Colorado","PFB_Colorado_Rainfed",2010,0,"PFB_Colorado_Rainfed","PFB","PFB_Colorado",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","CropLand_Colorado","V_F_Colorado","V_F_Colorado_Irrigated",2010,46.333813105,"V_F_Colorado_Irrigated","V_F","V_F_Colorado",868.8364752,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Colorado","CropLand_Colorado","V_F_Colorado","V_F_Colorado_Rainfed",2010,50.381993493,"V_F_Colorado_Rainfed","V_F","V_F_Colorado",362.12227199,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","C_B_Connecticut","C_B_Connecticut_Irrigated",2010,0.0163316062692867,"C_B_Connecticut_Irrigated","C_B","C_B_Connecticut",1.663925712,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","C_B_Connecticut","C_B_Connecticut_Rainfed",2010,0.00556818198810358,"C_B_Connecticut_Rainfed","C_B","C_B_Connecticut",0.963458862,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","GRN_Connecticut","GRN_Connecticut_Irrigated",2010,2.26006382284062,"GRN_Connecticut_Irrigated","GRN","GRN_Connecticut",28.771947882,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","GRN_Connecticut","GRN_Connecticut_Rainfed",2010,4.08762760547548,"GRN_Connecticut_Rainfed","GRN","GRN_Connecticut",41.690208236,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","OSD_Connecticut","OSD_Connecticut_Irrigated",2010,0.00390309066943074,"OSD_Connecticut_Irrigated","OSD","OSD_Connecticut",0.011982502,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","OSD_Connecticut","OSD_Connecticut_Rainfed",2010,0.128801829305586,"OSD_Connecticut_Rainfed","OSD","OSD_Connecticut",0.529156905,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","Other_Connecticut","Other_Connecticut_Irrigated",2010,0.337962103972434,"Other_Connecticut_Irrigated","Other","Other_Connecticut",1.364095614,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","Other_Connecticut","Other_Connecticut_Rainfed",2010,0.138895300611488,"Other_Connecticut_Rainfed","Other","Other_Connecticut",0.378209713,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","PFB_Connecticut","PFB_Connecticut_Irrigated",2010,0,"PFB_Connecticut_Irrigated","PFB","PFB_Connecticut",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Connecticut","CropLand_Connecticut","PFB_Connecticut","PFB_Connecticut_Rainfed",2010,0,"PFB_Connecticut_Rainfed","PFB","PFB_Connecticut",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Connecticut","CropLand_Connecticut","V_F_Connecticut","V_F_Connecticut_Irrigated",2010,0.199768168875501,"V_F_Connecticut_Irrigated","V_F","V_F_Connecticut",6.139627111,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Connecticut","CropLand_Connecticut","V_F_Connecticut","V_F_Connecticut_Rainfed",2010,0.262539973647321,"V_F_Connecticut_Rainfed","V_F","V_F_Connecticut",6.218554501,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","C_B_Delaware","C_B_Delaware_Irrigated",2010,0,"C_B_Delaware_Irrigated","C_B","C_B_Delaware",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Delaware","CropLand_Delaware","C_B_Delaware","C_B_Delaware_Rainfed",2010,0.0882962551468738,"C_B_Delaware_Rainfed","C_B","C_B_Delaware",11.91827443,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","GRN_Delaware","GRN_Delaware_Irrigated",2010,30.4617867424001,"GRN_Delaware_Irrigated","GRN","GRN_Delaware",371.448002652,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","GRN_Delaware","GRN_Delaware_Rainfed",2010,53.9462215658188,"GRN_Delaware_Rainfed","GRN","GRN_Delaware",524.251833664,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","OSD_Delaware","OSD_Delaware_Irrigated",2010,0.00519472497067244,"OSD_Delaware_Irrigated","OSD","OSD_Delaware",0.013583462,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","OSD_Delaware","OSD_Delaware_Rainfed",2010,67.3027384943269,"OSD_Delaware_Rainfed","OSD","OSD_Delaware",241.607406819,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","Other_Delaware","Other_Delaware_Irrigated",2010,0.047828344377205,"Other_Delaware_Irrigated","Other","Other_Delaware",0.166638559,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","Other_Delaware","Other_Delaware_Rainfed",2010,0.00659066869290367,"Other_Delaware_Rainfed","Other","Other_Delaware",0.018267245,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","PFB_Delaware","PFB_Delaware_Irrigated",2010,0,"PFB_Delaware_Irrigated","PFB","PFB_Delaware",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Delaware","CropLand_Delaware","PFB_Delaware","PFB_Delaware_Rainfed",2010,0,"PFB_Delaware_Rainfed","PFB","PFB_Delaware",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Delaware","CropLand_Delaware","V_F_Delaware","V_F_Delaware_Irrigated",2010,0.133159793226972,"V_F_Delaware_Irrigated","V_F","V_F_Delaware",5.263911902,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Delaware","CropLand_Delaware","V_F_Delaware","V_F_Delaware_Rainfed",2010,1.09084949588638,"V_F_Delaware_Rainfed","V_F","V_F_Delaware",31.749701709,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","C_B_District of Columbia","C_B_District of Columbia_Irrigated",2010,0,"C_B_District of Columbia_Irrigated","C_B","C_B_District of Columbia",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","CropLand_District of Columbia","C_B_District of Columbia","C_B_District of Columbia_Rainfed",2010,0,"C_B_District of Columbia_Rainfed","C_B","C_B_District of Columbia",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","CropLand_District of Columbia","GRN_District of Columbia","GRN_District of Columbia_Irrigated",2010,0.000248533526406311,"GRN_District of Columbia_Irrigated","GRN","GRN_District of Columbia",0.017008607,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","GRN_District of Columbia","GRN_District of Columbia_Rainfed",2010,0.000164856691425306,"GRN_District of Columbia_Rainfed","GRN","GRN_District of Columbia",0.012434337,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","OSD_District of Columbia","OSD_District of Columbia_Irrigated",2010,0,"OSD_District of Columbia_Irrigated","OSD","OSD_District of Columbia",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","CropLand_District of Columbia","OSD_District of Columbia","OSD_District of Columbia_Rainfed",2010,0.000674432823953383,"OSD_District of Columbia_Rainfed","OSD","OSD_District of Columbia",0.035447349,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","Other_District of Columbia","Other_District of Columbia_Irrigated",2010,0.00123363655883834,"Other_District of Columbia_Irrigated","Other","Other_District of Columbia",0.071448515,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","Other_District of Columbia","Other_District of Columbia_Rainfed",2010,1.88985447879628e-05,"Other_District of Columbia_Rainfed","Other","Other_District of Columbia",0.000911358,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","PFB_District of Columbia","PFB_District of Columbia_Irrigated",2010,0,"PFB_District of Columbia_Irrigated","PFB","PFB_District of Columbia",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","CropLand_District of Columbia","PFB_District of Columbia","PFB_District of Columbia_Rainfed",2010,0,"PFB_District of Columbia_Rainfed","PFB","PFB_District of Columbia",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","CropLand_District of Columbia","V_F_District of Columbia","V_F_District of Columbia_Irrigated",2010,0.000882237556062163,"V_F_District of Columbia_Irrigated","V_F","V_F_District of Columbia",0.67770974,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_District of Columbia","CropLand_District of Columbia","V_F_District of Columbia","V_F_District of Columbia_Rainfed",2010,9.87212673632539e-05,"V_F_District of Columbia_Rainfed","V_F","V_F_District of Columbia",0.033778971,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","C_B_Florida","C_B_Florida_Irrigated",2010,131.813744812556,"C_B_Florida_Irrigated","C_B","C_B_Florida",16058.929999523,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","C_B_Florida","C_B_Florida_Rainfed",2010,18.1612512652307,"C_B_Florida_Rainfed","C_B","C_B_Florida",1346.36383735,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","GRN_Florida","GRN_Florida_Irrigated",2010,104.446279002117,"GRN_Florida_Irrigated","GRN","GRN_Florida",1554.638433797,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","GRN_Florida","GRN_Florida_Rainfed",2010,137.498483224742,"GRN_Florida_Rainfed","GRN","GRN_Florida",1508.048333149,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","OSD_Florida","OSD_Florida_Irrigated",2010,0.00676827998542775,"OSD_Florida_Irrigated","OSD","OSD_Florida",0.021182746,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","OSD_Florida","OSD_Florida_Rainfed",2010,41.5386001426709,"OSD_Florida_Rainfed","OSD","OSD_Florida",183.287810116,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","Other_Florida","Other_Florida_Irrigated",2010,1.2915732790385,"Other_Florida_Irrigated","Other","Other_Florida",5.689620513,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","Other_Florida","Other_Florida_Rainfed",2010,1.45542411688218,"Other_Florida_Rainfed","Other","Other_Florida",5.536219107,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Florida","CropLand_Florida","PFB_Florida","PFB_Florida_Irrigated",2010,6.60413649488925,"PFB_Florida_Irrigated","PFB","PFB_Florida",13.8744903,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
