region,GCAM_commodity,year,area
Australia_NZ,FiberCrop,2014,3.90031
Brazil,FiberCrop,2014,12.86849
Central America and Caribbean,FiberCrop,2014,0.3355
Central Asia,FiberCrop,2014,21.94408
China,FiberCrop,2014,43.04502
Colombia,FiberCrop,2014,0.33516
EU-12,FiberCrop,2014,0.00691
EU-15,FiberCrop,2014,4.34811
Europe_Eastern,FiberCrop,2014,0.4663
Europe_Non_EU,FiberCrop,2014,4.67579
India,FiberCrop,2014,138.24
Indonesia,FiberCrop,2014,0.03983
Japan,FiberCrop,2014,0
Mexico,FiberCrop,2014,1.90588
Middle East,FiberCrop,2014,1.93958
Pakistan,FiberCrop,2014,29.61275
Russia,FiberCrop,2014,0.41145
South Africa,FiberCrop,2014,0.09458
South America_Northern,FiberCrop,2014,0.11019
South America_Southern,FiberCrop,2014,1.77523
South Asia,FiberCrop,2014,7.29543
South Korea,FiberCrop,2014,0.00018
Southeast Asia,FiberCrop,2014,2.42495
USA,FiberCrop,2014,37.8256
Africa_Eastern,FodderHerb,2014,1.40467
Africa_Northern,FodderHerb,2014,0.05207
Australia_NZ,FodderHerb,2014,0.305
Central Asia,FodderHerb,2014,0
EU-12,FodderHerb,2014,0.09613
EU-15,FodderHerb,2014,1.39303
Europe_Eastern,FodderHerb,2014,0.41901
Europe_Non_EU,FodderHerb,2014,0.7077
Mexico,FodderHerb,2014,0.09887
Middle East,FodderHerb,2014,0.15233
Russia,FodderHerb,2014,0.76495
Africa_Eastern,MiscCrop,2014,90.40014
Africa_Northern,MiscCrop,2014,38.71251
Africa_Southern,MiscCrop,2014,66.07395
Africa_Western,MiscCrop,2014,203.71391
Argentina,MiscCrop,2014,11.39051
Australia_NZ,MiscCrop,2014,19.28815
Brazil,MiscCrop,2014,87.1377
Canada,MiscCrop,2014,31.74747
Central America and Caribbean,MiscCrop,2014,35.78382
Central Asia,MiscCrop,2014,17.92594
China,MiscCrop,2014,312.42464
Colombia,MiscCrop,2014,13.62766
EU-12,MiscCrop,2014,17.97813
EU-15,MiscCrop,2014,68.15571
Europe_Eastern,MiscCrop,2014,14.76605
Europe_Non_EU,MiscCrop,2014,38.26869
European Free Trade Association,MiscCrop,2014,0.52579
India,MiscCrop,2014,410.83857
Indonesia,MiscCrop,2014,44.53974
Japan,MiscCrop,2014,4.51289
Mexico,MiscCrop,2014,42.9848
Middle East,MiscCrop,2014,49.21435
Pakistan,MiscCrop,2014,23.24202
Russia,MiscCrop,2014,21.15709
South Africa,MiscCrop,2014,4.93257
South America_Northern,MiscCrop,2014,3.9752
South America_Southern,MiscCrop,2014,23.00436
South Asia,MiscCrop,2014,21.35051
South Korea,MiscCrop,2014,6.41814
Southeast Asia,MiscCrop,2014,99.5418
USA,MiscCrop,2014,39.20435
Africa_Eastern,OilCrop,2014,80.33284
Africa_Northern,OilCrop,2014,34.26505
Africa_Southern,OilCrop,2014,65.76819
Africa_Western,OilCrop,2014,128.01098
Argentina,OilCrop,2014,210.61276
Australia_NZ,OilCrop,2014,28.37926
Brazil,OilCrop,2014,306.68931
Canada,OilCrop,2014,114.944
Central America and Caribbean,OilCrop,2014,2.00443
Central Asia,OilCrop,2014,21.14546
China,OilCrop,2014,208.23335
Colombia,OilCrop,2014,0.42826
EU-12,OilCrop,2014,50.06263
EU-15,OilCrop,2014,103.55732
Europe_Eastern,OilCrop,2014,88.25627
Europe_Non_EU,OilCrop,2014,21.92173
European Free Trade Association,OilCrop,2014,0.3287
India,OilCrop,2014,263.2254
Indonesia,OilCrop,2014,11.18223
Japan,OilCrop,2014,1.39931
Mexico,OilCrop,2014,4.97926
Middle East,OilCrop,2014,12.04623
Pakistan,OilCrop,2014,5.73291
Russia,OilCrop,2014,101.36477
South Africa,OilCrop,2014,12.57771
South America_Northern,OilCrop,2014,0.86268
South America_Southern,OilCrop,2014,67.23731
South Asia,OilCrop,2014,6.99686
South Korea,OilCrop,2014,2.17174
Southeast Asia,OilCrop,2014,38.05375
USA,OilCrop,2014,354.19619
Africa_Eastern,OtherGrain,2014,173.35661
Africa_Northern,OtherGrain,2014,35.08895
Africa_Southern,OtherGrain,2014,31.25899
Africa_Western,OtherGrain,2014,302.72262
Argentina,OtherGrain,2014,19.5946
Australia_NZ,OtherGrain,2014,52.93932
Brazil,OtherGrain,2014,12.43202
Canada,OtherGrain,2014,33.14584
Central America and Caribbean,OtherGrain,2014,3.558
Central Asia,OtherGrain,2014,30.47572
China,OtherGrain,2014,30.90158
Colombia,OtherGrain,2014,0.16016
EU-12,OtherGrain,2014,63.35705
EU-15,OtherGrain,2014,122.19332
Europe_Eastern,OtherGrain,2014,54.14987
Europe_Non_EU,OtherGrain,2014,32.63101
European Free Trade Association,OtherGrain,2014,2.44944
India,OtherGrain,2014,161.5024
Japan,OtherGrain,2014,1.20541
Mexico,OtherGrain,2014,23.85359
Middle East,OtherGrain,2014,49.22732
Pakistan,OtherGrain,2014,7.27452
Russia,OtherGrain,2014,154.62478
South Africa,OtherGrain,2014,1.90899
South America_Northern,OtherGrain,2014,0.6182
South America_Southern,OtherGrain,2014,11.12547
South Asia,OtherGrain,2014,6.7665
South Korea,OtherGrain,2014,0.7102
Southeast Asia,OtherGrain,2014,5.96309
USA,OtherGrain,2014,43.7621
Africa_Eastern,PalmFruit,2014,1.20558
Africa_Southern,PalmFruit,2014,8.12446
Africa_Western,PalmFruit,2014,45.06116
Brazil,PalmFruit,2014,3.77113
Central America and Caribbean,PalmFruit,2014,5.07803
China,PalmFruit,2014,0.82958
Colombia,PalmFruit,2014,2.92469
EU-15,PalmFruit,2014,0.05054
Europe_Non_EU,PalmFruit,2014,0
India,PalmFruit,2014,19.758
Indonesia,PalmFruit,2014,111.75
Mexico,PalmFruit,2014,2.28253
Pakistan,PalmFruit,2014,0.01493
South America_Northern,PalmFruit,2014,0.59786
South America_Southern,PalmFruit,2014,3.3071
South Asia,PalmFruit,2014,4.83292
Southeast Asia,PalmFruit,2014,101.33199
USA,PalmFruit,2014,0.0004
Africa_Eastern,Rice,2014,12.39934
Africa_Northern,Rice,2014,5.78291
Africa_Southern,Rice,2014,14.64701
Africa_Western,Rice,2014,103.77093
Argentina,Rice,2014,2.432
Australia_NZ,Rice,2014,0.76692
Brazil,Rice,2014,23.40878
Central America and Caribbean,Rice,2014,6.23096
Central Asia,Rice,2014,2.80269
China,Rice,2014,305.80921
Colombia,Rice,2014,4.61273
EU-12,Rice,2014,0.26162
EU-15,Rice,2014,4.02539
Europe_Eastern,Rice,2014,0.102
Europe_Non_EU,Rice,2014,1.1088
India,Rice,2014,441.1
Indonesia,Rice,2014,137.97307
Japan,Rice,2014,15.75
Mexico,Rice,2014,0.40642
Middle East,Rice,2014,6.1804
Pakistan,Rice,2014,28.90646
Russia,Rice,2014,1.95552
South Africa,Rice,2014,0.01133
South America_Northern,Rice,2014,4.74197
South America_Southern,Rice,2014,12.20227
South Asia,Rice,2014,140.23952
South Korea,Rice,2014,16.31012
Southeast Asia,Rice,2014,336.32326
USA,Rice,2014,11.86985
Africa_Eastern,Root_Tuber,2014,36.12429
Africa_Northern,Root_Tuber,2014,4.44372
Africa_Southern,Root_Tuber,2014,44.79853
Africa_Western,Root_Tuber,2014,279.7584
Argentina,Root_Tuber,2014,1.14231
Australia_NZ,Root_Tuber,2014,0.41877
Brazil,Root_Tuber,2014,17.65716
Canada,Root_Tuber,2014,1.36365
Central America and Caribbean,Root_Tuber,2014,5.63999
Central Asia,Root_Tuber,2014,5.18073
China,Root_Tuber,2014,79.45716
Colombia,Root_Tuber,2014,3.34333
EU-12,Root_Tuber,2014,5.89661
EU-15,Root_Tuber,2014,9.52921
Europe_Eastern,Root_Tuber,2014,16.73494
Europe_Non_EU,Root_Tuber,2014,2.36163
European Free Trade Association,Root_Tuber,2014,0.24286
India,Root_Tuber,2014,23.5815
Indonesia,Root_Tuber,2014,12.36543
Japan,Root_Tuber,2014,1.3646
Mexico,Root_Tuber,2014,0.65353
Middle East,Root_Tuber,2014,2.98154
Pakistan,Root_Tuber,2014,1.61253
Russia,Root_Tuber,2014,21.01461
South Africa,Root_Tuber,2014,0.85148
South America_Northern,Root_Tuber,2014,0.71493
South America_Southern,Root_Tuber,2014,9.43918
South Asia,Root_Tuber,2014,7.58399
South Korea,Root_Tuber,2014,0.83974
Southeast Asia,Root_Tuber,2014,30.76467
USA,Root_Tuber,2014,4.80569
Africa_Eastern,SugarCrop,2014,3.83183
Africa_Northern,SugarCrop,2014,4.13629
Africa_Southern,SugarCrop,2014,2.25222
Africa_Western,SugarCrop,2014,4.18716
Argentina,SugarCrop,2014,3.71836
Australia_NZ,SugarCrop,2014,3.75216
Brazil,SugarCrop,2014,104.19678
Canada,SugarCrop,2014,0.081
Central America and Caribbean,SugarCrop,2014,11.96593
Central Asia,SugarCrop,2014,0.40473
China,SugarCrop,2014,19.07168
Colombia,SugarCrop,2014,4.02347
EU-12,SugarCrop,2014,2.83538
EU-15,SugarCrop,2014,11.86524
Europe_Eastern,SugarCrop,2014,4.61212
Europe_Non_EU,SugarCrop,2014,3.75139
European Free Trade Association,SugarCrop,2014,0.2104
India,SugarCrop,2014,49.9
Indonesia,SugarCrop,2014,4.72676
Japan,SugarCrop,2014,0.803
Mexico,SugarCrop,2014,7.61873
Middle East,SugarCrop,2014,1.92293
Pakistan,SugarCrop,2014,11.43192
Russia,SugarCrop,2014,9.05406
South Africa,SugarCrop,2014,2.7293
South America_Northern,SugarCrop,2014,1.5789
South America_Southern,SugarCrop,2014,4.80881
South Asia,SugarCrop,2014,1.97947
Southeast Asia,SugarCrop,2014,23.40209
USA,SugarCrop,2014,8.1537
Africa_Eastern,Wheat,2014,20.91613
Africa_Northern,Wheat,2014,70.43613
Africa_Southern,Wheat,2014,1.7702
Africa_Western,Wheat,2014,0.97437
Argentina,Wheat,2014,34.51785
Australia_NZ,Wheat,2014,126.61158
Brazil,Wheat,2014,28.34945
Canada,Wheat,2014,95.535
Central America and Caribbean,Wheat,2014,0.02954
Central Asia,Wheat,2014,160.0158
China,Wheat,2014,240.71629
Colombia,Wheat,2014,0.04388
EU-12,Wheat,2014,85.02148
EU-15,Wheat,2014,153.07879
Europe_Eastern,Wheat,2014,71.00437
Europe_Non_EU,Wheat,2014,87.11924
European Free Trade Association,Wheat,2014,1.65929
India,Wheat,2014,304.7
Japan,Wheat,2014,2.126
Mexico,Wheat,2014,7.06611
Middle East,Wheat,2014,98.14866
Pakistan,Wheat,2014,91.99318
Russia,Wheat,2014,239.07772
South Africa,Wheat,2014,4.7657
South America_Northern,Wheat,2014,0.00054
South America_Southern,Wheat,2014,15.73578
South Asia,Wheat,2014,38.40305
South Korea,Wheat,2014,0.1436
Southeast Asia,Wheat,2014,0.99956
USA,Wheat,2014,187.7155
Africa_Eastern,Corn,2015,64.63142
Africa_Northern,Corn,2015,11.89286
Africa_Southern,Corn,2015,108.39846
Africa_Western,Corn,2015,191.33237
Argentina,Corn,2015,46.2688
Australia_NZ,Corn,2015,0.96533
Brazil,Corn,2015,154.07143
Canada,Corn,2015,13.30883
Central America and Caribbean,Corn,2015,23.94744
Central Asia,Corn,2015,4.83593
China,Corn,2015,450.07223
Colombia,Corn,2015,4.00673
EU-12,Corn,2015,51.98112
EU-15,Corn,2015,37.69201
Europe_Eastern,Corn,2015,46.29274
Europe_Non_EU,Corn,2015,22.42471
European Free Trade Association,Corn,2015,0.12772
India,Corn,2015,86.9
Indonesia,Corn,2015,38.82067
Japan,Corn,2015,0.24162
Mexico,Corn,2015,71.67427
Middle East,Corn,2015,3.20031
Pakistan,Corn,2015,11.91211
Russia,Corn,2015,26.70059
South Africa,Corn,2015,26.8961
South America_Northern,Corn,2015,4.63622
South America_Southern,Corn,2015,25.96818
South Asia,Corn,2015,14.42064
South Korea,Corn,2015,0.30712
Southeast Asia,Corn,2015,55.41641
USA,Corn,2015,328.42003
Africa_Eastern,FiberCrop,2015,3.4819
Africa_Northern,FiberCrop,2015,1.19102
Africa_Southern,FiberCrop,2015,9.91759
Africa_Western,FiberCrop,2015,27.27939
Argentina,FiberCrop,2015,4.58585
Australia_NZ,FiberCrop,2015,1.97
Brazil,FiberCrop,2015,12.31467
Central America and Caribbean,FiberCrop,2015,0.31469
Central Asia,FiberCrop,2015,21.3363
China,FiberCrop,2015,38.37882
Colombia,FiberCrop,2015,0.25334
EU-12,FiberCrop,2015,0.02742
EU-15,FiberCrop,2015,4.27944
Europe_Eastern,FiberCrop,2015,0.41694
Europe_Non_EU,FiberCrop,2015,4.3474
India,FiberCrop,2015,126.43
Indonesia,FiberCrop,2015,0.06436
Japan,FiberCrop,2015,0
Mexico,FiberCrop,2015,1.40455
Middle East,FiberCrop,2015,2.63826
Pakistan,FiberCrop,2015,29.01988
Russia,FiberCrop,2015,0.49564
South Africa,FiberCrop,2015,0.17356
South America_Northern,FiberCrop,2015,0.08729
South America_Southern,FiberCrop,2015,1.71628
South Asia,FiberCrop,2015,7.45876
South Korea,FiberCrop,2015,0.00016
Southeast Asia,FiberCrop,2015,2.29062
USA,FiberCrop,2015,32.6783
Africa_Eastern,FodderHerb,2015,1.62768
Africa_Northern,FodderHerb,2015,0.04152
Australia_NZ,FodderHerb,2015,0.305
Central Asia,FodderHerb,2015,0
EU-12,FodderHerb,2015,0.15048
EU-15,FodderHerb,2015,1.25527
Europe_Eastern,FodderHerb,2015,0.38123
Europe_Non_EU,FodderHerb,2015,0.7193
Mexico,FodderHerb,2015,0.09914
Middle East,FodderHerb,2015,0.17848
Russia,FodderHerb,2015,0.78354
Africa_Eastern,MiscCrop,2015,92.1052
Africa_Northern,MiscCrop,2015,38.84981
Africa_Southern,MiscCrop,2015,67.40148
Africa_Western,MiscCrop,2015,208.64121
Argentina,MiscCrop,2015,12.31485
Australia_NZ,MiscCrop,2015,19.35542
Brazil,MiscCrop,2015,82.75414
Canada,MiscCrop,2015,34.52103
Central America and Caribbean,MiscCrop,2015,35.5764
Central Asia,MiscCrop,2015,18.62662
China,MiscCrop,2015,318.74391
Colombia,MiscCrop,2015,13.87821
EU-12,MiscCrop,2015,21.00708
EU-15,MiscCrop,2015,71.0639
Europe_Eastern,MiscCrop,2015,14.60886
Europe_Non_EU,MiscCrop,2015,38.8765
European Free Trade Association,MiscCrop,2015,0.5446
India,MiscCrop,2015,392.90902
Indonesia,MiscCrop,2015,44.76788
Japan,MiscCrop,2015,4.4393
Mexico,MiscCrop,2015,41.5396
Middle East,MiscCrop,2015,45.20142
Pakistan,MiscCrop,2015,23.37757
Russia,MiscCrop,2015,21.9537
South Africa,MiscCrop,2015,5.14749
South America_Northern,MiscCrop,2015,4.15702
South America_Southern,MiscCrop,2015,23.62583
South Asia,MiscCrop,2015,22.04317
South Korea,MiscCrop,2015,6.02668
Southeast Asia,MiscCrop,2015,99.24888
USA,MiscCrop,2015,40.67997
Africa_Eastern,OilCrop,2015,64.16885
Africa_Northern,OilCrop,2015,35.76469
Africa_Southern,OilCrop,2015,66.83258
Africa_Western,OilCrop,2015,129.53221
Argentina,OilCrop,2015,213.95911
Australia_NZ,OilCrop,2015,29.86465
Brazil,OilCrop,2015,326.01363
Canada,OilCrop,2015,114.139
Central America and Caribbean,OilCrop,2015,1.96955
Central Asia,OilCrop,2015,20.55765
China,OilCrop,2015,197.93448
Colombia,OilCrop,2015,0.41138
EU-12,OilCrop,2015,49.87684
EU-15,OilCrop,2015,102.22021
Europe_Eastern,OilCrop,2015,87.68279
Europe_Non_EU,OilCrop,2015,23.51302
European Free Trade Association,OilCrop,2015,0.33319
India,OilCrop,2015,259.87
Indonesia,OilCrop,2015,10.71148
Japan,OilCrop,2015,1.50351
Mexico,OilCrop,2015,5.55332
Middle East,OilCrop,2015,12.13624
Pakistan,OilCrop,2015,5.44966
Russia,OilCrop,2015,105.4483
South Africa,OilCrop,2015,14.07976
South America_Northern,OilCrop,2015,1.07941
South America_Southern,OilCrop,2015,67.57441
South Asia,OilCrop,2015,7.26327
South Korea,OilCrop,2015,1.74788
Southeast Asia,OilCrop,2015,38.11305
USA,OilCrop,2015,354.5955
Africa_Eastern,OtherGrain,2015,128.0647
Africa_Northern,OtherGrain,2015,38.73485
Africa_Southern,OtherGrain,2015,25.35804
Africa_Western,OtherGrain,2015,302.24803
Argentina,OtherGrain,2015,18.71258
Australia_NZ,OtherGrain,2015,59.03368
Brazil,OtherGrain,2015,11.85579
Canada,OtherGrain,2015,36.323
Central America and Caribbean,OtherGrain,2015,3.29733
Central Asia,OtherGrain,2015,32.35677
China,OtherGrain,2015,50.1711
Colombia,OtherGrain,2015,0.14405
EU-12,OtherGrain,2015,61.9472
EU-15,OtherGrain,2015,122.03123
Europe_Eastern,OtherGrain,2015,49.72014
Europe_Non_EU,OtherGrain,2015,33.34035
European Free Trade Association,OtherGrain,2015,2.39275
India,OtherGrain,2015,159.83
Japan,OtherGrain,2015,1.19934
Mexico,OtherGrain,2015,20.34225
Middle East,OtherGrain,2015,46.68952
Pakistan,OtherGrain,2015,8.27342
Russia,OtherGrain,2015,140.61374
South Africa,OtherGrain,2015,1.98621
South America_Northern,OtherGrain,2015,0.24569
South America_Southern,OtherGrain,2015,11.10402
South Asia,OtherGrain,2015,6.16794
South Korea,OtherGrain,2015,0.79752
Southeast Asia,OtherGrain,2015,6.02017
USA,OtherGrain,2015,53.46287
Africa_Eastern,PalmFruit,2015,1.25666
Africa_Southern,PalmFruit,2015,8.37731
Africa_Western,PalmFruit,2015,45.68501
Brazil,PalmFruit,2015,3.82335
Central America and Caribbean,PalmFruit,2015,5.51279
China,PalmFruit,2015,0.84687
Colombia,PalmFruit,2015,3.25249
EU-15,PalmFruit,2015,0.05087
Europe_Non_EU,PalmFruit,2015,0
India,PalmFruit,2015,20.885
Indonesia,PalmFruit,2015,116.6
Mexico,PalmFruit,2015,2.35449
Pakistan,PalmFruit,2015,0.01507
South America_Northern,PalmFruit,2015,0.61646
South America_Southern,PalmFruit,2015,3.54483
South Asia,PalmFruit,2015,4.84476
Southeast Asia,PalmFruit,2015,102.5694
USA,PalmFruit,2015,0.0004
Africa_Eastern,Rice,2015,11.76471
Africa_Northern,Rice,2015,5.19332
Africa_Southern,Rice,2015,15.03419
Africa_Western,Rice,2015,106.17884
Argentina,Rice,2015,2.3259
Australia_NZ,Rice,2015,0.69664
Brazil,Rice,2015,21.38397
Central America and Caribbean,Rice,2015,5.6314
Central Asia,Rice,2015,3.09165
China,Rice,2015,310.35861
Colombia,Rice,2015,5.10897
EU-12,Rice,2015,0.2628
EU-15,Rice,2015,4.10973
Europe_Eastern,Rice,2015,0.117
Europe_Non_EU,Rice,2015,1.15856
India,Rice,2015,433.9
Indonesia,Rice,2015,141.16638
Japan,Rice,2015,15.06
Mexico,Rice,2015,0.40638
Middle East,Rice,2015,5.54357
Pakistan,Rice,2015,27.39495
Russia,Rice,2015,1.98901
South Africa,Rice,2015,0.0112
South America_Northern,Rice,2015,4.19457
South America_Southern,Rice,2015,12.53883
South Asia,Rice,2015,139.95825
South Korea,Rice,2015,15.98688
Southeast Asia,Rice,2015,324.71803
USA,Rice,2015,10.42178
Africa_Eastern,Root_Tuber,2015,34.8941
Africa_Northern,Root_Tuber,2015,4.57521
Africa_Southern,Root_Tuber,2015,48.69109
Africa_Western,Root_Tuber,2015,281.6262
Argentina,Root_Tuber,2015,1.16151
Australia_NZ,Root_Tuber,2015,0.41758
Brazil,Root_Tuber,2015,17.14348
Canada,Root_Tuber,2015,1.37556
Central America and Caribbean,Root_Tuber,2015,6.17432
Central Asia,Root_Tuber,2015,5.33241
China,Root_Tuber,2015,77.05442
Colombia,Root_Tuber,2015,4.06344
EU-12,Root_Tuber,2015,5.97174
EU-15,Root_Tuber,2015,9.29666
Europe_Eastern,Root_Tuber,2015,16.22754
Europe_Non_EU,Root_Tuber,2015,2.52929
European Free Trade Association,Root_Tuber,2015,0.23327
India,Root_Tuber,2015,23.91
Indonesia,Root_Tuber,2015,11.60024
Japan,Root_Tuber,2015,1.3097
Mexico,Root_Tuber,2015,0.68937
Middle East,Root_Tuber,2015,2.75038
Pakistan,Root_Tuber,2015,1.71925
Russia,Root_Tuber,2015,21.11613
South Africa,Root_Tuber,2015,0.91928
South America_Northern,Root_Tuber,2015,0.72789
South America_Southern,Root_Tuber,2015,9.45243
South Asia,Root_Tuber,2015,7.56497
South Korea,Root_Tuber,2015,0.79182
Southeast Asia,Root_Tuber,2015,31.41917
USA,Root_Tuber,2015,4.89227
Africa_Eastern,SugarCrop,2015,3.93555
Africa_Northern,SugarCrop,2015,4.4166
Africa_Southern,SugarCrop,2015,2.26404
Africa_Western,SugarCrop,2015,4.29997
Argentina,SugarCrop,2015,3.85
Australia_NZ,SugarCrop,2015,3.7653
Brazil,SugarCrop,2015,101.11376
Canada,SugarCrop,2015,0.073
Central America and Caribbean,SugarCrop,2015,12.30154
Central Asia,SugarCrop,2015,0.40507
China,SugarCrop,2015,15.81466
Colombia,SugarCrop,2015,4.10586
EU-12,SugarCrop,2015,2.55931
EU-15,SugarCrop,2015,10.31336
Europe_Eastern,SugarCrop,2015,3.58218
Europe_Non_EU,SugarCrop,2015,3.32692
European Free Trade Association,SugarCrop,2015,0.19759
India,SugarCrop,2015,50.7
Indonesia,SugarCrop,2015,4.55819
Japan,SugarCrop,2015,0.822
Mexico,SugarCrop,2015,7.58661
Middle East,SugarCrop,2015,1.9884
Pakistan,SugarCrop,2015,11.34676
Russia,SugarCrop,2015,10.06513
South Africa,SugarCrop,2015,2.5849
South America_Northern,SugarCrop,2015,1.51159
South America_Southern,SugarCrop,2015,4.82305
South Asia,SugarCrop,2015,1.91688
Southeast Asia,SugarCrop,2015,23.42357
USA,SugarCrop,2015,8.2261
Africa_Eastern,Wheat,2015,20.68873
Africa_Northern,Wheat,2015,74.58594
Africa_Southern,Wheat,2015,1.71167
Africa_Western,Wheat,2015,0.89119
Argentina,Wheat,2015,49.573
Australia_NZ,Wheat,2015,124.31358
Brazil,Wheat,2015,24.72628
Canada,Wheat,2015,95.583
Central America and Caribbean,Wheat,2015,0.02497
Central Asia,Wheat,2015,158.31452
China,Wheat,2015,245.99116
Colombia,Wheat,2015,0.05335
EU-12,Wheat,2015,85.08934
EU-15,Wheat,2015,154.2226
Europe_Eastern,Wheat,2015,79.1555
Europe_Non_EU,Wheat,2015,87.08132
European Free Trade Association,Wheat,2015,1.73806
India,Wheat,2015,314.7
Japan,Wheat,2015,2.131
Mexico,Wheat,2015,8.19928
Middle East,Wheat,2015,81.64711
Pakistan,Wheat,2015,92.03874
Russia,Wheat,2015,258.7034
South Africa,Wheat,2015,4.8215
South America_Northern,Wheat,2015,0.0006
South America_Southern,Wheat,2015,15.99574
South Asia,Wheat,2015,33.29253
South Korea,Wheat,2015,0.20152
Southeast Asia,Wheat,2015,0.97604
USA,Wheat,2015,190.5847
Africa_Eastern,Corn,2016,66.11664
Africa_Northern,Corn,2016,11.68882
Africa_Southern,Corn,2016,123.75085
Africa_Western,Corn,2016,193.44203
Argentina,Corn,2016,53.46593
Australia_NZ,Corn,2016,0.88047
Brazil,Corn,2016,149.70502
Canada,Corn,2016,13.3654
Central America and Caribbean,Corn,2016,24.87105
Central Asia,Corn,2016,4.64113
China,Corn,2016,442.19453
Colombia,Corn,2016,4.21346
EU-12,Corn,2016,48.7347
EU-15,Corn,2016,33.97291
Europe_Eastern,Corn,2016,48.48048
Europe_Non_EU,Corn,2016,22.25111
European Free Trade Association,Corn,2016,0.14461
